title,description,content,source,author,url,published_at,image_url,search_keyword,collected_at
A Widening Gulf,"“It would be a mistake to treat the Gulf as politically homogeneous. The war has clearly shown the weight of Saudi Arabia and the UAE, but it has not eliminated the different calculations of other Gulf states.”","The United Arab Emirates has invested a lot of money in its appearance: its skyscrapers, which include the tallest in the world; its luxury hotels; its partnerships with prestigious Western universit… [+13216 chars]",The New York Review of Books,"Adam Hanieh, Nawal Arjini",https://www.nybooks.com/online/2026/04/11/a-widening-gulf-adam-hanieh/,2026-04-11T14:30:00Z,https://www.nybooks.com/wp-content/uploads/2026/04/Hanieh_041126-900.jpg,Sudan war,2026-04-14T08:34:55.466024
Latvia's first 100 days on the UN Security Council: keeping Russia's war in Ukraine high on the international agenda,"Friday, 10 April 2026, marks 100 days since Latvia began its work on the UN Security Council (UNSC). As a full member of the UNSC, Latvia participates in all regular meetings, decision-making processes, and the formulation of the Council's positions, addressi…","Republic of Latvia - Ministry of Foreign Affairs
Published: 11.04.2026.
Friday, 10 April 2026, marks 100 days since Latvia began its work on the UN Security Council (UNSC). As a full member of the … [+15166 chars]",Globalsecurity.org,John Pike,https://www.globalsecurity.org/wmd/library/news/ukraine/2026/04/ukraine-260411-latvia-mfa01.htm,2026-04-11T12:00:00Z,,Sudan war,2026-04-14T08:34:55.466026
Abu Dhabi’s Kill List: Inside the Israel–UAE Mercenary Death Squads from Yemen to Serbia,Freddie Ponton21st Century Wire A Gulf monarchy hired an Israeli‑Hungarian mercenary and a team of American special forces veterans to run a black‑budget assassination program against a civilian political party in Yemen. It did this while posing in Washington…,"Freddie Ponton21st Century Wire
A Gulf monarchy hired an IsraeliHungarian mercenary and a team of American special forces veterans to run a blackbudget assassination program against a civilian polit… [+22516 chars]",Activistpost.com,Editor,https://www.activistpost.com/abu-dhabis-kill-list-inside-the-israel-uae-mercenary-death-squads-from-yemen-to-serbia/,2026-04-11T02:00:00Z,https://www.activistpost.com/wp-content/uploads/2026/04/Golan.jpg,Sudan war,2026-04-14T08:34:55.466028
Winners of the 2026 World Press Photo Contest Present an Urgent Visual Record of Global Upheaval,"Winners of the 2026 World Press Photo Contest Present an Urgent Visual Record of Global Upheaval
Photojournalists bear an outstanding, if not essential, duty: to document the world with clarity, accuracy, and, perhaps above all else, humanity. That ethos sits…","Ethan Swope, “Los Angeles on Fire,” for the Associated Press. The Palisades Fire ravages a neighborhood amid high winds. The Los Angeles blazes inflicted between $28 and $53.8 billion in property dam… [+11574 chars]",My Modern Met,Eva Baron,https://mymodernmet.com/world-press-photo-contest-photojournalism-winners/,2026-04-10T20:15:45Z,https://mymodernmet.com/wp/wp-content/uploads/2026/04/world-press-photo-contest-photojournalism-winners-FB.jpg,Sudan war,2026-04-14T08:34:55.466030
My baby deer plushie told me that Mitski’s dad was a CIA operative,"Two weeks ago, I was getting ready to log off work when I got a text message. ""Oh wow, I was checking out Mitski. did you know people are saying her Dad was a CIA operative?"" Normally, that kind of out-of-the-blue text from a friend wouldn't faze me. This tim…","<ul><li></li><li></li><li></li></ul>
Fawn Friends is a befuddling mix of AI companionship, fantasy lore, and social robots. AI Burt Reynolds is also involved.
by
Victoria SongClose
Senior Reviewe… [+15592 chars]",The Verge,Victoria Song,https://www.theverge.com/ai-artificial-intelligence/910008/fawn-friends-ai-companion,2026-04-10T18:51:06Z,https://platform.theverge.com/wp-content/uploads/sites/2/2026/04/268430_AI_deer_plushie_AKrales_0012.jpg?quality=90&strip=all&crop=0%2C10.732984293194%2C100%2C78.534031413613&w=1200,Sudan war,2026-04-14T08:34:55.466032
The Emirates on the Tightrope,"On Sunday, March 22, the United Arab Emirates’ foreign minister, Abdullah bin Zayed al Nahyan, maternal brother of UAE President Mohamed bin Zayed al Nahyan, put on a brave face. The evening prior, President Donald Trump declared that if the Strait of Hormuz …","On Sunday, March 22, the United Arab Emirates’ foreign minister, Abdullah bin Zayed al Nahyan, maternal brother of UAE President Mohamed bin Zayed al Nahyan, put on a brave face. The evening prior, P… [+32782 chars]",The New York Review of Books,Colin Powers,https://www.nybooks.com/online/2026/04/10/the-emirates-on-the-tightrope/,2026-04-10T15:27:39Z,https://www.nybooks.com/wp-content/uploads/2026/04/Powers202604_6.jpeg,Sudan war,2026-04-14T08:34:55.466034
Sudan: 14 million displaced; hunger and attacks on health continue as war enters fourth year,"As Sudan approaches the third anniversary of a brutal civil war, millions remain displaced and hungry while the health system lies in ruins, with no end to the violence in sight, UN agencies said on Friday.","Speaking from Khartoum, the representative of the UN Refugee Agency, UNHCR, in the country Marie-Helene Verney told reporters that since the start of the conflict between the Sudanese Armed Forces (S… [+3124 chars]",UN News,Un News,https://news.un.org/en/story/2026/04/1167281,2026-04-10T14:51:42Z,https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Collections/Production%20Library/06-02-2026-UNIFEED-Sudan-Abu-Al-Naja-05.jpg/image770x420cropped.jpg,Sudan war,2026-04-14T08:34:55.466036
Drone strike on wedding kills dozens in Sudan,"A drone strike on a wedding in Sudan’s North Darfur state has left at least 30 civilians dead, including women and children, according to the UN","At least 30 civilians, including women and children, were killed when a drone strike hit a wedding ceremony in a town in Sudan’s North Darfur state, the UN has said.
UN spokesman Stephane Dujarric c… [+2941 chars]",RT,RT,https://www.rt.com/africa/637961-drone-strike-wedding-kills-civilians-sudan-darfur/,2026-04-10T12:58:49Z,https://mf.b37mrtl.ru/files/2026.04/article/69d8f07385f54071f86be4b3.jpg,Sudan war,2026-04-14T08:34:55.466038
"Three years on, war-weary Sudanese remain on the move","This is a summary of what was said by UNHCR Representative in Sudan, Marie-Helene Verney - to whom quoted text may be attributed - at today's press briefing at the Palais des Nations in Geneva.","UNHCR - United Nations High Commissioner for Refugees
Briefing notes
This is a summary of what was said by UNHCR Representative in Sudan, Marie-Helene Verney - to whom quoted text may be attributed… [+4111 chars]",Globalsecurity.org,John Pike,https://www.globalsecurity.org/military/library/news/2026/04/mil-260410-unhcr01.htm,2026-04-10T12:00:00Z,,Sudan war,2026-04-14T08:34:55.466040
Sudan: 14 million displaced; hunger and attacks on health continue as war enters fourth year,"As Sudan approaches the third anniversary of a brutal civil war, millions remain displaced and hungry while the health system lies in ruins, with no end to the violence in sight, UN agencies said on Friday.","10 April 2026 - As Sudan approaches the third anniversary of a brutal civil war, millions remain displaced and hungry while the health system lies in ruins, with no end to the violence in sight, UN a… [+3481 chars]",Globalsecurity.org,John Pike,https://www.globalsecurity.org/military/library/news/2026/04/mil-260410-unnews02.htm,2026-04-10T12:00:00Z,,Sudan war,2026-04-14T08:34:55.466066
Israel PM Benjamin Netanyahu formally appoints new Mossad chief,"Israeli Prime Minister Benjamin Netanyahu on Sunday formally appointed a new chief of the country's foreign intelligence agency, the Mossad. Netanyahu had selected Gofman for the position in December, with the appointment receiving formal approval on Sunday.","Israeli Prime Minister Benjamin Netanyahu on Sunday formally appointed a new chief of the country's foreign intelligence agency, the Mossad.Major General Roman Gofman, an army officer with no prior i… [+1814 chars]",The Times of India,AFP,https://economictimes.indiatimes.com/news/defence/israel-pm-benjamin-netanyahu-formally-appoints-new-mossad-chief/articleshow/130222731.cms,2026-04-13T01:25:44Z,"https://img.etimg.com/thumb/msid-130222755,width-1200,height-630,imgsize-46930,overlay-etdefence/articleshow.jpg",Israel Hamas,2026-04-14T08:34:56.835513
US military says it will blockade Iranian ports starting Monday after ceasefire talks ended without agreement,U.S. President Donald Trump on Sunday said the U.S. Navy would begin a blockade of ships linked to Iranian ports in the Strait of Hormuz after ceasefire talks with Iran in Pakistan failed. The U.S. Central Command said the blockade would start Monday but stil…,"President Donald Trump on Sunday said the U.S. Navy would swiftly begin a blockade of ships entering or leaving the strategic Strait of Hormuz, after U.S.-Iran ceasefire talks in Pakistan ended witho… [+6720 chars]",The Times of India,AP,https://economictimes.indiatimes.com/industry/energy/oil-gas/us-military-says-it-will-blockade-iranian-ports-starting-monday-after-ceasefire-talks-ended-without-agreement/articleshow/130222532.cms,2026-04-13T00:47:49Z,"https://img.etimg.com/thumb/msid-130222539,width-1200,height-630,imgsize-60606,overlay-economictimes/articleshow.jpg",Israel Hamas,2026-04-14T08:34:56.835516
"Netanyahu says that Israel's campaign in Iran is 'not over yet' ""Iran wanted to eliminate us. Now it is fighting to survive""","“The Iranian regime is begging for a ceasefire; there are internal conflicts among the leadership there,"" he said. Prime Minister Benjamin Netanyahu said on Saturday evening that there was “still more to do” in Iran as US and Iranian negotiators met in Islama…","The Iranian regime is begging for a ceasefire; there are internal conflicts among the leadership there,"" he said. Prime Minister Benjamin Netanyahu said on Saturday evening that there was still more … [+20154 chars]",Freerepublic.com,JPost,https://freerepublic.com/focus/f-news/4374662/posts,2026-04-12T22:53:45Z,,Israel Hamas,2026-04-14T08:34:56.835517
AIPAC may be a new litmus test for Democratic candidates. Leaders say voters' heads are elsewhere.,"NEW ORLEANS — In rapid succession on Friday, three people stood from seats to disrupt a Democratic National Committee meeting, protesting U.S. funding of Israel and chiding the chair for breaking a promise of transparency.“Why you afraid of AIPAC?” one woman …","NEW ORLEANS In rapid succession on Friday, three people stood from seats to disrupt a Democratic National Committee meeting, protesting U.S. funding of Israel and chiding the chair for breaking a pro… [+8425 chars]",NBC News,Natasha Korecki,https://www.nbcnews.com/politics/politics-news/aipac-may-new-litmus-test-democratic-candidates-leaders-say-voters-hea-rcna267419,2026-04-12T21:24:57Z,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-08/240819-dnc-chicago-protest-ew-535p-4d2988.jpg",Israel Hamas,2026-04-14T08:34:56.835519
Harvard and Columbia's deep-rooted Jewish Problem,"Harvard's ""deliberate indifference"" to campus antisemitism began long before October 7, 2023 and shows no signs of being corrected, while for the entire 21st century, Columbia University has been ground zero of academia's anti-Israel problem. Opinion.","I. Harvard University
The Trump administration announced on March 20 that it is suing Harvard University for failing to curb its rampant antisemitism. In a 44-page complaint, the DOJ's Civil Rights … [+19318 chars]",Israelnationalnews.com,A.J. Caschetta,https://www.israelnationalnews.com/news/425382,2026-04-12T21:23:40Z,https://2.a7.org/files/pictures/000/1214883.jpg,Israel Hamas,2026-04-14T08:34:56.835520
Trump threatens Strait of Hormuz blockade after ceasefire talks end without agreement,"President Donald Trump on Sunday said the U.S. Navy would “immediately” begin a blockade of ships entering or leaving the Strait of Hormuz, after U.S.-Iran ceasefire talks in Pakistan ended without an agreement or next diplomatic steps in sight. In his first …","President Donald Trump on Sunday said the U.S. Navy would immediately begin a blockade of ships entering or leaving the Strait of Hormuz, after U.S.-Iran ceasefire talks in Pakistan ended without an … [+6273 chars]",Japan Today,,https://japantoday.com/category/world/Trump-threatens-Strait-of-Hormuz-blockade,2026-04-12T21:19:36Z,,Israel Hamas,2026-04-14T08:34:56.835522
Hasan Piker Brands Republican Party ‘Biggest Terrorist’ Group on Earth,"Streamer Hasan Piker branded the Republican Party the ""biggest terrorist"" organization on the planet in an interview with Pod Save America's Jon Favreau
The post Hasan Piker Brands Republican Party ‘Biggest Terrorist’ Group on Earth first appeared on Mediaite.",Popular socialist streamer Hasan Piker branded the Republican Party the “biggest terrorist” organization on the planet in an interview with Pod Save America co-host and former Barack Obama speechwrit… [+2479 chars],Mediaite,Sean James,https://www.mediaite.com/media/hasan-piker-brands-republican-party-biggest-terrorist-group-on-earth/,2026-04-12T19:04:45Z,https://www.mediaite.com/wp-content/uploads/2026/04/FavPiker-scaled.jpg,Israel Hamas,2026-04-14T08:34:56.835524
Anti-Defamation League flunks Mamdani’s 100 day tenure over antisemitism: ‘Serious cause for concern’,A leading national civil rights group combating antisemitism flunked Mayor Zohran Mamdani's actions -- or lack thereof -- in fighting Jew hatred during his first 100 days in office.,"A leading national civil rights group combating antisemitism flunked Mayor Zohran Mamdani’s actions — or lack thereof — in fighting Jew hatred during his first 100 days in office.
The Anti-Defamatio… [+5883 chars]",New York Post,Carl Campanile,https://nypost.com/2026/04/12/us-news/anti-defamation-league-flunks-mamdanis-100-day-tenure-over-antisemitism/,2026-04-12T17:24:06Z,https://nypost.com/wp-content/uploads/sites/2/2026/04/crop-39064529_b916e0.jpg?quality=75&strip=all&w=1200,Israel Hamas,2026-04-14T08:34:56.835528
"Transcript: Israeli Ambassador Michael Leiter on ""Face the Nation with Margaret Brennan""","The following is the transcript of the interview with Israeli Ambassador to the U.S. Michael Leiter that aired on ""Face the Nation with Margaret Brennan"" on April 12, 2026.","The following is the transcript of the interview with Israeli Ambassador to the U.S. Michael Leiter that aired on ""Face the Nation with Margaret Brennan"" on April 12, 2026.
MARGARET BRENNAN: We are … [+12023 chars]",CBS News,,https://www.cbsnews.com/news/michael-leiter-transcript-face-the-nation-04-12-2026/,2026-04-12T17:10:00Z,https://assets3.cbsnewsstatic.com/hub/i/r/2026/04/12/26c46bc5-7c93-4e20-b23b-09e76ae2e4f6/thumbnail/1200x630g2/ea2e03b4564eb458bc4a85b09797a791/leiter1.jpg,Israel Hamas,2026-04-14T08:34:56.835530
Terrorist who abducted Hersh Goldberg-Polin eliminated,"The IDF and the ISA eliminated a terrorist cell that posed a threat to IDF troops in the central Gaza Strip: Among those eliminated, a terrorist who took part in the abduction of Hersh Goldberg-Polin, Alon Ohel, Eliya Cohen, and Or Levy from a bomb shelter in…","Yesterday (Saturday), IDF troops under the Southern Command, together with the ISA, eliminated an armed Hamas terrorist cell that approached the Yellow Line and planned to carry out an imminent terro… [+988 chars]",Israelnationalnews.com,Israel National News,https://www.israelnationalnews.com/news/425373,2026-04-12T16:36:26Z,https://2.a7.org/files/pictures/000/1214875.jpg,Israel Hamas,2026-04-14T08:34:56.835532
Trump says U.S. Navy will blockade Strait of Hormuz after ceasefire talks end without agreement,"President Donald Trump on Sunday said the U.S. Navy would swiftly begin a blockade of ships entering or leaving the Strait of Hormuz, after U.S.-Iran ceasefire talks in Pakistan ended without an agreement.","ISLAMABAD (AP) President Donald Trump on Sunday said the U.S. Navy would swiftly begin a blockade of ships entering or leaving the Strait of Hormuz, after U.S.-Iran ceasefire talks in Pakistan ended … [+7141 chars]",PBS,"Munir Ahmed, Associated Press, Josh Boak, Associated Press, Sam Metz, Associated Press, Samy Magdy, Associated Press",https://www.pbs.org/newshour/world/trump-says-u-s-navy-will-blockade-strait-of-hormuz-after-ceasefire-talks-end-without-agreement,2026-04-12T15:56:15Z,https://d3i6fh83elv35t.cloudfront.net/static/2026/03/Oil-1024x683.jpg,Israel Hamas,2026-04-14T08:34:56.835533
Doctors Without Borders again accused of antisemitism,For a long time the otherwise admirable organization Doctors Without Borders (also known as “MSF” for its French name Médecins Sans Frontières) has been accused of antisemitism.  The accusations have been credible enough to make me curb my donations to the gr…,For a long time the otherwise admirable organization Doctors Without Borders (also known as “MSF” for its French name Médecins Sans Frontières) has been accused of antisemitism.  The accusations have… [+7694 chars],Whyevolutionistrue.com,whyevolutionistrue,https://whyevolutionistrue.com/2026/04/12/doctors-without-borders-again-accused-of-antisemitism/,2026-04-12T15:15:58Z,https://whyevolutionistrue.com/wp-content/uploads/2026/04/Screen-Shot-2026-04-11-at-9.52.45-AM.png,Israel Hamas,2026-04-14T08:34:56.835535
Hungary’s New Leader Calls for Sweeping Change After Orban,"Peter Magyar, Hungary’s next prime minister, outlined sweeping changes after ending Viktor Orban’s 16-year rule in a landslide election victory that will redefine the country’s ties with the European Union, Russia and the US administration of President Donald…","(Bloomberg) Peter Magyar, Hungarys next prime minister, outlined sweeping changes after ending Viktor Orbans 16-year rule in a landslide election victory that will redefine the countrys ties with the… [+4960 chars]",Financial Post,Bloomberg News,https://financialpost.com/pmn/business-pmn/hungarys-new-leader-calls-for-sweeping-change-after-orban,2026-04-12T22:40:31Z,https://smartcdn.gprod.postmedia.digital/financialpost/wp-content/uploads/2026/04/hungarys-opposition-on-track-for-supermajority-tisza-party-.jpg,Russia Ukraine,2026-04-14T08:34:57.196721
Hungary votes out prime minister Viktor Orbán after 16 years in power,"Hungary's Viktor Orban, who conceded defeat to his rival in parliamentary elections on Sunday, was for 16 years a dominant and divisive figure who constantly tweaked his country's political system during his time in power.
The post Hungary votes out prime min…","Hungary’s Prime Minister Viktor Orban salutes to supporters at the Balna centre in Budapest during a general election in Hungary, on April 12, 2026. Hungary’s nationalist Prime Minister Viktor Orban … [+5260 chars]",Vanguard,efosataiwo@vanguardngr.com,https://www.vanguardngr.com/2026/04/hungary-votes-out-prime-minister-viktor-orban-after-16-years-in-power/,2026-04-12T22:28:18Z,https://cdn.vanguardngr.com/wp-content/uploads/2026/04/AFP__20260412__A7JZ43W__v4__MidRes__HungaryPoliticsVote.jpg,Russia Ukraine,2026-04-14T08:34:57.196724
Magyar beats Orban in battle for Hungary: What happens now?,"Peter Magyar’s landslide win over Viktor Orban makes a turning point for Hungary’s relations with the EU, Russia, and Ukraine Read Full Article at RT.com","Hungarian opposition leader Peter Magyar has pulled off a stunning victory, with his Tisza party beating Prime Minister Viktor Orban’s FIdesz by more than 16 points. The result is set to dramatically… [+5055 chars]",RT,RT,https://www.rt.com/news/638268-magyar-beats-orban-hungary/,2026-04-12T22:22:52Z,https://mf.b37mrtl.ru/files/2026.04/article/69dc182f85f540717a41ff80.jpg,Russia Ukraine,2026-04-14T08:34:57.196726
'Hungary Has Chosen Europe' as Voters End 16 Straight Years of Orbán's Far-Right Rule,Far-right Hungarian Prime Minister Viktor Orbán on Sunday conceded defeat to conservative European lawmaker Peter Magyar in parliamentary elections that ended 16 years of increasingly authoritarian Christian nationalist rule amid overt interference from the T…,Far-right Hungarian Prime Minister Viktor Orbán on Sunday conceded defeat to conservative European lawmaker Peter Magyar in parliamentary elections that ended 16 years of increasingly authoritarian C… [+4465 chars],Common Dreams,Brett Wilkins,https://www.commondreams.org/news/2026-hungarian-election,2026-04-12T20:58:59Z,https://www.commondreams.org/media-library/image.jpg?id=65511379&width=1200&height=600&coordinates=0%2C446%2C0%2C447,Russia Ukraine,2026-04-14T08:34:57.196739
Peter Magyar: former govt insider promising system change,"Just a few years ago, Peter Magyar applauded Hungarian Prime Minister Viktor Orban’s speeches from a front row seat before emerging as the nationalist leader’s most serious challenger in his 16 years in power. “They called me the ‘eternal opposition’ within (…","Former government insider Peter Magyar has vowed to dismantle rival Viktor Orban's political system - Copyright AFP/File Ferenc ISZA
Just a few years ago, Peter Magyar applauded Hungarian Prime Mini… [+4816 chars]",Digital Journal,AFP,https://www.digitaljournal.com/world/peter-magyar-former-govt-insider-promising-system-change/article,2026-04-12T20:57:20Z,https://www.digitaljournal.com/wp-content/uploads/2026/04/4c746d77f96b717967c779b3ede5f01107383fa2.jpg,Russia Ukraine,2026-04-14T08:34:57.196741
Viktor Orbán concedes defeat as opposition leader heads for potential supermajority win,"Hungarian Prime Minister Viktor Orbán conceded defeat Sunday in the country’s parliamentary election, calling the result ""clear"" and ""painful"" as partial vote counts showed a decisive win for opposition leader Péter Magyar.","Hungarian Prime Minister Viktor Orbán conceded defeat Sunday in the countrys parliamentary election, calling the result ""clear"" and ""painful"" as partial vote counts showed a decisive win for oppositi… [+3804 chars]",Freerepublic.com,Fox News,https://freerepublic.com/focus/f-news/4374652/posts,2026-04-12T20:55:30Z,,Russia Ukraine,2026-04-14T08:34:57.196744
Exit stage right: Hungary’s Orban 16-year rule draws to an end,"Orban's detractors repeatedly accused him of undercutting the independence of the judiciary and academic freedom.
The post Exit stage right: Hungary’s Orban 16-year rule draws to an end appeared first on Digital Journal.","Orban conceded defeat Sunday after dominating Hungary's political scene for more than a decade - Copyright AFP Attila KISBENEDEK
Hungary’s Viktor Orban, who conceded defeat to his rival in parliamen… [+5040 chars]",Digital Journal,AFP,https://www.digitaljournal.com/world/exit-stage-right-hungarys-orban-16-year-rule-draws-to-an-end/article,2026-04-12T20:52:20Z,https://www.digitaljournal.com/wp-content/uploads/2026/04/06932df1d03edc849e5e13d21e92a33776c9ef5f-e1776028770116.jpg,Russia Ukraine,2026-04-14T08:34:57.196746
Fuel protests: Government to raid exchequer surplus for €505m support package,"Coalition denies latest measures a direct response to blockades, but faces further headaches","The Government is to raid the exchequer surplus to pay another half a billion euro in fuel supports after a week of protests and blockades led to severe diesel and petrol shortages.
The 505 million … [+3719 chars]",The Irish Times,"Jack Horgan-Jones, Pat Leahy",https://www.irishtimes.com/politics/2026/04/12/fuel-protests-government-to-raid-exchequer-surplus-for-505m-support-package/,2026-04-12T20:44:50Z,https://www.irishtimes.com/resizer/v2/WE7IKSP3WUSN3KX4MHMGAZF4TE.jpg?smart=true&auth=7bfa424156e0ac2180846b2200e240426317148524e6462e0e0c7a3b1b9366fb&width=1200&height=630,Russia Ukraine,2026-04-14T08:34:57.196750
‘Gate of Tears’ at risk: Iran threatens major new global chokepoint if US moves on Hormuz,Senior Middle East advisor warns Iran could use Houthi proxies to blockade the Bab al-Mandeb strait if the U.S. blocks the Strait of Hormuz.,"Iran could retaliate against a U.S. naval blockade of the Strait of Hormuz by directing its Houthi allies to disrupt another critical global shipping route, a senior Middle East analyst warned Sunday… [+3463 chars]",Fox News,,https://www.foxnews.com/world/gate-tears-risk-iran-threatens-major-new-global-chokepoint-us-moves-hormuz,2026-04-13T00:24:11Z,https://static.foxnews.com/foxnews.com/content/uploads/2026/04/yemeni-soldiers-bab-el-mandeb-strait-yemen-middle-east-fox-news.jpg,Yemen Houthi,2026-04-14T08:34:57.574313
Oil prices surge with gas as US threat to blockade Hormuz escalates Middle East crisis,"Brent crude, the global benchmark for oil, jumped 7.7 per cent to US$102.53 a barrel as at 7.03am Singapore time. Read more at straitstimes.com. Read more at straitstimes.com.","Follow our live coverage here.
NEW YORK Oil and natural gas surged as the United States moved to blockade the Strait of Hormuz after weekend talks between Washington and Tehran failed to yield a pea… [+2753 chars]",The Straits Times,,https://www.straitstimes.com/business/companies-markets/oil-prices-surge-with-gas-as-us-blockade-of-hormuz-escalates-middle-east-crisis,2026-04-12T23:32:15Z,https://cassette.sphdigital.com.sg/image/straitstimes/1b5c79d57733ab707ffb53526c1d9aa5868fcfe7ff7e002826d288dcc229ca8e,Yemen Houthi,2026-04-14T08:34:57.574325
Oil Surges With Gas as US Blockade of Hormuz Escalates Crisis,"Oil and natural gas surged as the US moved to blockade the Strait of Hormuz after weekend talks between Washington and Tehran failed to yield a deal, escalating a global energy crisis that’s rocked markets.","(Bloomberg) Oil and natural gas surged as the US moved to blockade the Strait of Hormuz after weekend talks between Washington and Tehran failed to yield a deal, escalating a global energy crisis tha… [+4776 chars]",Financial Post,Bloomberg News,https://financialpost.com/pmn/business-pmn/oil-surges-with-gas-as-us-blockade-of-hormuz-escalates-crisis,2026-04-12T22:45:25Z,,Yemen Houthi,2026-04-14T08:34:57.574327
"Trump downplays talks for ceasefire deal with Iran, claiming military victory. ‘It doesn’t matter. From the standpoint of America, we win’","“Let’s see what happens – maybe they make a deal maybe they don’t,” the president said.","The United States and Iran began face-to-face negotiations Saturday in Pakistan, days after a fragile, two-week ceasefire was announced.The war that has killed thousands of people and shaken global m… [+15724 chars]",Fortune,The Associated Press,https://fortune.com/2026/04/11/trump-iran-war-ceasefire-talks-deal-military-victory-jd-vance/,2026-04-11T23:15:50Z,"https://fortune.com/img-assets/wp-content/uploads/2026/04/GettyImages-2270387556-e1775948962104.jpg?resize=1200,600",Yemen Houthi,2026-04-14T08:34:57.574328
"Heck Of A Week, JD Vance!",The pest of Budapest!,"Yes, yes, no one wants to think about JD Vance any more than they have to. Including Donald John Trump! Seems he left Vance out of his inner loop on the Armageddon he was mulling in Iran over the wee… [+7193 chars]",Wonkette.com,Marcie Jones,https://www.wonkette.com/p/heck-of-a-week-jd-vance,2026-04-11T15:02:20Z,"https://substackcdn.com/image/fetch/$s_!d9PO!,w_1200,h_675,c_fill,f_jpg,q_auto:good,fl_progressive:steep,g_auto/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Facd71c30-e1bb-4f2d-82de-306436972bef_824x448.jpeg",Yemen Houthi,2026-04-14T08:34:57.574329
"After ceasefire, negotiating a lasting deal with Iran would require overcoming regional rivalries and strategic incoherence",President Donald Trump’s rapid and dramatic turn from threatening to kill “an entire civilization” in Iran on the morning of April 7  to announcing a two-week ceasefire later that day left many observers with a sense of whiplash. While it is difficult to pred…,President Donald Trumps rapid and dramatic turn from threatening to kill an entire civilization in Iran on the morning of April 7 to announcing a two-week ceasefire later that day left many observers… [+7481 chars],Japan Today,,https://japantoday.com/category/features/opinions/after-ceasefire-negotiating-a-lasting-deal-with-iran-would-require-overcoming-regional-rivalries-and-strategic-incoherence,2026-04-10T20:44:24Z,,Yemen Houthi,2026-04-14T08:34:57.574331
Djibouti votes as long-time leader seeks sixth presidential term,"Politicians scrapped the presidential age limit last year, allowing Ismail Omar Guelleh to run yet again.","Voters in Djibouti are heading to the polls to choose their next president, with incumbent leader Ismail Omar Guelleh expected to easily secure a sixth term after politicians last year scrapped presi… [+2725 chars]",Al Jazeera English,Al Jazeera Staff,https://www.aljazeera.com/news/2026/4/10/djibouti-votes-as-long-time-leader-seeks-sixth-presidential-term,2026-04-10T08:32:05Z,https://www.aljazeera.com/wp-content/uploads/2026/04/AFP__20260410__A7CG6TA__v1__HighRes__DjiboutiVote-1775808231.jpg?resize=1920%2C1440,Yemen Houthi,2026-04-14T08:34:57.574332
"After ceasefire, negotiating a lasting deal with Iran would require overcoming regional rivalries and strategic incoherence","A decade of shifting regional alliances, continuous conflict and outside interventions have narrowed the path for diplomacy.","A man walks in the rubble of a damaged Sharif University of Technology in Tehran, Iran, following U.S. and Israeli airstrikes. Shadati/Xinhua via Getty Images
President Donald Trump’s rapid and dram… [+8248 chars]",The Conversation Africa,"Ioana Emy Matesan, Associate Professor of Government, Wesleyan University",https://theconversation.com/after-ceasefire-negotiating-a-lasting-deal-with-iran-would-require-overcoming-regional-rivalries-and-strategic-incoherence-280243,2026-04-09T21:19:40Z,https://images.theconversation.com/files/729029/original/file-20260409-85-w27fdc.jpg?ixlib=rb-4.1.0&rect=0%2C248%2C5184%2C2592&q=45&auto=format&w=1356&h=668&fit=crop,Yemen Houthi,2026-04-14T08:34:57.574334
The Man Who Shaped Washington’s View of the Middle East,Brett McGurk advised four presidents on a contested region—but to what end?,"When talk show host Stephen Colbert was looking for someone to explain the U.S. war with Iran to his Late Show audience in early March, he turned to Brett McGurk, who had served as a key Middle East … [+37640 chars]",Foreign Policy,Dion Nissenbaum,http://foreignpolicy.com/2026/04/09/brett-mcgurk-middle-east-israel-gaza-iran/,2026-04-09T17:00:18Z,https://foreignpolicy.com/wp-content/uploads/2026/04/1-Brett-McGurk-Middle-east-policy-portrait-joan-wong-illustration-vertical-v2.jpg,Yemen Houthi,2026-04-14T08:34:57.574336
Nonstop missile barrages on northern Israel,"Hezbollah continues launching missiles towards northern Israel, while accusing Israel of 'violating' ceasefire, Houthi rebel group promises to respond with 'unprecedented force.'","The Hezbollah terror group has continued raining missiles on northern Israel, and specifically the Galilee Panhandle, throughout Wednesday night and Thursday.
Most of the missiles were intercepted, … [+2603 chars]",Israelnationalnews.com,Israel National News,https://www.israelnationalnews.com/news/425244,2026-04-09T12:24:00Z,https://2.a7.org/files/pictures/000/1167767.jpg,Yemen Houthi,2026-04-14T08:34:57.574337
